OmuId|OmuObjId|OmuTypS|OmuBemerkungM|OmuInhalt01M|ObjInventarNrS|ObjAufId|AufAufgabeS
763722|44154|Material|stål|stål|7520|166|Livrustkammaren
763723|44154|Material|guld|guld|7520|166|Livrustkammaren
763740|44194|Material|b1 - blankvapen - fäste, material: horn|horn|7569|166|Livrustkammaren
763741|44194|Material|b2 - blankvapen - klinga, material: stål|stål|7569|166|Livrustkammaren
763742|44194|Material|b1 - blankvapen - fäste, material: koppar|koppar|7569|166|Livrustkammaren
763743|44194|Material|Färg: grön, b4 - blankvapen - fästdekor, material: ädelsten|ädelsten|7569|166|Livrustkammaren
763744|44194|Material|b4 - blankvapen - fästdekor, material: silvertråd|silvertråd|7569|166|Livrustkammaren
763745|44204|Material|stål|stål|7579|166|Livrustkammaren
763746|44204|Material|mässing|mässing|7579|166|Livrustkammaren
763747|44214|Material|stål|stål|7589|166|Livrustkammaren
763748|44214|Material|mässing|mässing|7589|166|Livrustkammaren
763749|44224|Material|Färg: grön, material: sammet|sammet|7599|166|Livrustkammaren
763750|44224|Material|Färg: svart, brun, material: läder|läder|7599|166|Livrustkammaren
763751|44224|Material|Färg: grön, material: silke|silke|7599|166|Livrustkammaren
763752|44224|Material|mässing|mässing|7599|166|Livrustkammaren
763753|44224|Material|stål|stål|7599|166|Livrustkammaren
763764|41724|Material|Färg: svart, material: sammet|sammet|7653|166|Livrustkammaren
763765|41724|Material|silverlan|silverlan|7653|166|Livrustkammaren
763766|41724|Material|silvertråd|silvertråd|7653|166|Livrustkammaren
763767|41724|Material|silverfrans|silverfrans|7653|166|Livrustkammaren
763768|41724|Material|Färg: brun, vit, material: läder|läder|7653|166|Livrustkammaren
763769|41724|Material|mässing|mässing|7653|166|Livrustkammaren
763770|41724|Material|Färg: grå, material: väv|väv|7653|166|Livrustkammaren
763771|41724|Material|Färg: natur, material: linne|linne|7653|166|Livrustkammaren
763772|44274|Material|e3 - eldvapen - stock, material: trä|trä|7667|166|Livrustkammaren
763773|44274|Material|e124 - eldvapen - pipa, lås och riktmedel, material: stål|stål|7667|166|Livrustkammaren
763774|44274|Material|e8 - eldvapen - stockdekor, material: silvertråd|silvertråd|7667|166|Livrustkammaren
763775|44274|Material|e478 - eldvapen - riktmedel, stockbeslag och stockdekor, material: silver|silver|7667|166|Livrustkammaren
763776|44274|Material|e7 - eldvapen - stockbeslag, material: mässing|mässing|7667|166|Livrustkammaren
763777|44274|Material|e8 - eldvapen - stockdekor, material: ben|ben|7667|166|Livrustkammaren
763778|44284|Material|stål|stål|7677|166|Livrustkammaren
763779|44284|Material|mässing|mässing|7677|166|Livrustkammaren
763780|44284|Material|silver|silver|7677|166|Livrustkammaren
763781|44284|Material|valnöt|valnöt|7677|166|Livrustkammaren
763782|44284|Material|ben|ben|7677|166|Livrustkammaren
763802|44324|Material|Färg: röd, material: skinn|skinn|7735|166|Livrustkammaren
763803|44324|Material|silvertråd|silvertråd|7735|166|Livrustkammaren
763804|44324|Material|Färg: röd, material: sammet|sammet|7735|166|Livrustkammaren
763805|44324|Material|silverpaljetter|silverpaljetter|7735|166|Livrustkammaren
763806|44324|Material|Färg: röd, material: silkegarn|silkegarn|7735|166|Livrustkammaren
763807|44324|Material|korall|korall|7735|166|Livrustkammaren
763808|44334|Material|läder|läder|7745|166|Livrustkammaren
763809|44334|Material|Färg: röd, material: sammet|sammet|7745|166|Livrustkammaren
763810|44334|Material|guldtråd|guldtråd|7745|166|Livrustkammaren
763811|44334|Material|silver|silver|7745|166|Livrustkammaren
763812|44334|Material|Färg: grön, material: ädelsten|ädelsten|7745|166|Livrustkammaren
763813|44334|Material|guldgalon|guldgalon|7745|166|Livrustkammaren
763814|44334|Material|silvergalon|silvergalon|7745|166|Livrustkammaren
763826|44394|Material|läder|läder|7805|166|Livrustkammaren
763827|44394|Material|linne|linne|7805|166|Livrustkammaren
763828|44394|Material|Färg: vit, material: skinn|skinn|7805|166|Livrustkammaren
763829|44394|Material|mässing|mässing|7805|166|Livrustkammaren
763841|44454|Material|skinn|skinn|7865|166|Livrustkammaren
763842|44454|Material|stål|stål|7865|166|Livrustkammaren
763843|44464|Material|stål|stål|7875|166|Livrustkammaren
763855|44494|Material|b2 - Blankvapen - klinga, material: stål|stål|7905|166|Livrustkammaren
763856|44494|Material|b6 - blankvapen - kavel och kavelklädsel, material: silvertråd|silvertråd|7905|166|Livrustkammaren
763857|44494|Material|b1 - Blankvapen - fäste, material: silver|silver|7905|166|Livrustkammaren
763875|44544|Material|stål|stål|7962|166|Livrustkammaren
763876|44544|Material|läder|läder|7962|166|Livrustkammaren
763877|44554|Material|stål|stål|7972|166|Livrustkammaren
763878|44564|Material|skinn|skinn|7982|166|Livrustkammaren
763879|44564|Material|Färg: svart, material: sammet|sammet|7982|166|Livrustkammaren
763880|44564|Material|guldgalon|guldgalon|7982|166|Livrustkammaren
763881|44564|Material|silverlan|silverlan|7982|166|Livrustkammaren
763882|44564|Material|guldtråd|guldtråd|7982|166|Livrustkammaren
763946|45564|Material|stål|stål|9029|166|Livrustkammaren
763947|45564|Material|guld|guld|9029|166|Livrustkammaren
763948|45564|Material|emalj|emalj|9029|166|Livrustkammaren
763949|45564|Material|ädelsten|ädelsten|9029|166|Livrustkammaren
763987|46034|Material|e127 - eldvapen - pipa, lås och stockbeslag, material: stål|stål|9396|166|Livrustkammaren
763988|46034|Material|e4 - eldvapen - riktmedel, material: silver|silver|9396|166|Livrustkammaren
763989|46034|Material|e3 - eldvapen - stock, material: valnötsrot|valnötsrot|9396|166|Livrustkammaren
764001|46134|Material|Färg: röd, O - ORDNAR, material: sidenmoaré|sidenmoaré|9518|166|Livrustkammaren
764002|46144|Material|e124 - eldvapen - pipa, lås och riktmedel, material: stål|stål|9528|166|Livrustkammaren
764003|46144|Material|e3 - eldvapen - stock, material: valnöt|valnöt|9528|166|Livrustkammaren
764004|46144|Material|e478 - eldvapen - riktmedel, stockbeslag och stockdekor, material: mässing|mässing|9528|166|Livrustkammaren
764005|46154|Material|e12 - eldvapen - pipa och lås, material: stål|stål|9538|166|Livrustkammaren
764006|46154|Material|e3 - eldvapen - stock, material: päronträ|päronträ|9538|166|Livrustkammaren
764018|46234|Material|stål|stål|9636|166|Livrustkammaren
764043|46464|Material|e3 - eldvapen - stock, material: valnöt|valnöt|9924|166|Livrustkammaren
764044|46464|Material|e127 - eldvapen - pipa, lås och stockbeslag, material: stål|stål|9924|166|Livrustkammaren
764045|46464|Material|e8 - eldvapen - stockdekor, material: silvertråd|silvertråd|9924|166|Livrustkammaren
764046|46464|Material|e4 - eldvapen - riktmedel, material: silver|silver|9924|166|Livrustkammaren
764047|46464|Material|e7 - eldvapen - stockbeslag, material: horn|horn|9924|166|Livrustkammaren
764069|46544|Material|b2 - blankvapen - klinga, material: stål|stål|10014|166|Livrustkammaren
764070|46544|Material|b1 - blankvapen - fäste, material: guld|guld|10014|166|Livrustkammaren
764071|46544|Material|b5 - blankvapen - klingdekor, material: emalj|emalj|10014|166|Livrustkammaren
764072|46554|Material|b6 - blankvapen - kavel och kavelklädsel, material: trä|trä|10024|166|Livrustkammaren
764073|46554|Material|b12 - blankvapen - fäste och klinga, material: stål|stål|10024|166|Livrustkammaren
764074|46554|Material|b6 - blankvapen - kavel och kavelklädsel, material: silvertråd|silvertråd|10024|166|Livrustkammaren
764075|46554|Material|b1 - blankvapen - fäste, material: silver|silver|10024|166|Livrustkammaren
764089|46584|Material|e4 - eldvapen - riktmedel, material: mässing|mässing|10062|166|Livrustkammaren
764090|46584|Material|e3 - eldvapen - stock, material: päronträ|päronträ|10062|166|Livrustkammaren
764091|46584|Material|e7 - eldvapen - stockbeslag, material: horn|horn|10062|166|Livrustkammaren
764092|46584|Material|e1247 - eldvapen - pipa, lås, riktmedel och beslag, material: stål|stål|10062|166|Livrustkammaren
764093|46584|Material|e5 - eldvapen - pipdekor, material: silver|silver|10062|166|Livrustkammaren
764102|46634|Material|silver|silver|10112|166|Livrustkammaren
764118|45814|Material|svandun|svandun|10181|166|Livrustkammaren
764119|45814|Material|papp|papp|10181|166|Livrustkammaren
764120|45814|Material|glas|glas|10181|166|Livrustkammaren
764121|45814|Material|fågel uppst.|fågel uppst.|10181|166|Livrustkammaren
764128|46704|Material|b1 - blankvapen - fäste, material: stål|stål|10210|166|Livrustkammaren
764129|46704|Material|b2 - blankvapen - klinga, material: stål|stål|10210|166|Livrustkammaren
764130|45714|Material|b2 - blankvapen - klinga, material: stål|stål|10229|166|Livrustkammaren
764146|47124|Material|koppar|koppar|10541|166|Livrustkammaren
764149|47154|Material|trä|trä|10571|166|Livrustkammaren
764150|47154|Material|duk|duk|10571|166|Livrustkammaren
764172|47274|Material|b2 - blankvapen - klinga, material: stål|stål|10691|166|Livrustkammaren
764173|47274|Material|b1 - blankvapen - fäste, material: silver|silver|10691|166|Livrustkammaren
764178|45194|Material|b4 - blankvapen - fästdekor, material: turkos|turkos|10792|166|Livrustkammaren
764179|45194|Material|b2 - blankvapen - klinga, material: stål|stål|10792|166|Livrustkammaren
764180|45194|Material|b4 - blankvapen - fästdekor, material: rubin|rubin|10792|166|Livrustkammaren
764181|45194|Material|b1 - blankvapen - fäste, material: guld|guld|10792|166|Livrustkammaren
764182|45194|Material|Färg: röd,grön, b4 - blankvapen - fästdekor, material: glas|glas|10792|166|Livrustkammaren
764203|36465|Material|Färg: brungul,ofärgad, material: halvädelsten|halvädelsten|9|166|Livrustkammaren
764204|36465|Material|guld|guld|9|166|Livrustkammaren
764205|36465|Material|granat|granat|9|166|Livrustkammaren
764206|36465|Material|Färg: guld,röd,grön,blå, material: emalj|emalj|9|166|Livrustkammaren
764212|36505|Material|guld|guld|49|166|Livrustkammaren
764220|36565|Material|stål|stål|109|166|Livrustkammaren
764221|36565|Material|mässing|mässing|109|166|Livrustkammaren
764222|36565|Material|glas|glas|109|166|Livrustkammaren
764230|36735|Material|trä|trä|158|166|Livrustkammaren
764248|36835|Material|silver|silver|258|166|Livrustkammaren
764273|36995|Material|vitmetall|vitmetall|375|166|Livrustkammaren
764283|37035|Material|silver|silver|415|166|Livrustkammaren
764284|37035|Material|guld|guld|415|166|Livrustkammaren
764285|37035|Material|Färg: ljusblå,vit, material: emalj|emalj|415|166|Livrustkammaren
764289|37065|Material|Färg: gul,ljusblå, material: sidenmoaré|sidenmoaré|445|166|Livrustkammaren
764290|37065|Material|guld|guld|445|166|Livrustkammaren
764291|37065|Material|Färg: vit, blå, grön, material: emalj|emalj|445|166|Livrustkammaren
764297|37095|Material|silver|silver|475|166|Livrustkammaren
764298|37105|Material|silver|silver|485|166|Livrustkammaren
764309|37145|Material|silver|silver|525|166|Livrustkammaren
764314|37175|Material|Färg: gul,blå, material: sidenmoaré|sidenmoaré|555|166|Livrustkammaren
764315|37175|Material|guld|guld|555|166|Livrustkammaren
764316|37175|Material|Färg: vit,blå, material: emalj|emalj|555|166|Livrustkammaren
764334|47805|Material|e3 - eldvapen - stock, material: valnöt|valnöt|11143|166|Livrustkammaren
764335|47805|Material|e12 - eldvapen - pipa och lås, material: stål|stål|11143|166|Livrustkammaren
764336|47805|Material|e478 - eldvapen - riktmedel, stockbeslag och stockdekor, material: mässing|mässing|11143|166|Livrustkammaren
764337|47805|Material|e7 - eldvapen - stockbeslag, material: horn|horn|11143|166|Livrustkammaren
764346|47845|Material|e3 - eldvapen - stock, material: valnöt|valnöt|11183|166|Livrustkammaren
764347|47845|Material|e1247 - eldvapen - pipa, lås, riktmedel och beslag, material: stål|stål|11183|166|Livrustkammaren
764348|47845|Material|e4 - eldvapen - riktmedel, material: mässing|mässing|11183|166|Livrustkammaren
764360|47675|Material|e127 - eldvapen - pipa, lås och stockbeslag, material: stål|stål|11294|166|Livrustkammaren
764361|47675|Material|e3 - eldvapen - stock, material: valnöt|valnöt|11294|166|Livrustkammaren
764365|48005|Material|b2 - blankvapen - klinga, material: stål|stål|11373|166|Livrustkammaren
764366|48005|Material|b1 - blankvapen - fäste, material: aluminium|aluminium|11373|166|Livrustkammaren
764367|48005|Material|b6 - blankvapen - kavel och kavelklädsel, material: läder|läder|11373|166|Livrustkammaren
764368|48005|Material|b6 - blankvapen - kavel och kavelklädsel, material: bomull|bomull|11373|166|Livrustkammaren
764373|48075|Material|b1 - blankvapen - fäste, material: mässing|mässing|11452|166|Livrustkammaren
764374|48075|Material|b6 - blankvapen - kavel och kavelklädsel, material: mässingstråd|mässingstråd|11452|166|Livrustkammaren
764375|48075|Material|b2 - blankvapen - klinga, material: stål|stål|11452|166|Livrustkammaren
764387|48155|Material|e124 - eldvapen - pipa, lås och riktmedel, material: stål|stål|11551|166|Livrustkammaren
764388|48175|Material|b1 - blankvapen - fäste, material: mässing|mässing|11571|166|Livrustkammaren
764389|48175|Material|b2 - blankvapen - klinga, material: stål|stål|11571|166|Livrustkammaren
764402|48245|Material|horn|horn|11641|166|Livrustkammaren
764403|47625|Material|horn|horn|11656|166|Livrustkammaren
764404|47625|Material|Färg: svart, material: furu|furu|11656|166|Livrustkammaren
764405|48255|Material|b6 - blankvapen - kavel och kavelklädsel, material: trä|trä|11661|166|Livrustkammaren
764406|48255|Material|b12 - blankvapen - fäste och klinga, material: stål|stål|11661|166|Livrustkammaren
764407|48255|Material|b6 - blankvapen - kavel och kavelklädsel, material: guldtråd|guldtråd|11661|166|Livrustkammaren
764408|48255|Material|b4 - blankvapen - fästdekor, material: guld|guld|11661|166|Livrustkammaren
764409|47685|Material|e127 - eldvapen - pipa, lås och stockbeslag, material: stål|stål|11669|166|Livrustkammaren
764410|47685|Material|e8 - eldvapen - stockdekor, material: silver|silver|11669|166|Livrustkammaren
764411|47685|Material|e3 - eldvapen - stock, material: buxbom|buxbom|11669|166|Livrustkammaren
764459|48455|Material|Färg: vit,rosa,lila, material: duchesse|duchesse|11908|166|Livrustkammaren
764460|48455|Material|Färg: vit, material: siden|siden|11908|166|Livrustkammaren
764468|48495|Material|ylle|ylle|11983|166|Livrustkammaren
764469|48495|Material|Färg: blå, grön, brun, material: siden|siden|11983|166|Livrustkammaren
764470|48495|Material|Färg: svart, material: sammet|sammet|11983|166|Livrustkammaren
764471|48495|Material|vitmetall|vitmetall|11983|166|Livrustkammaren
764481|47035|Material|linne|linne|12051|166|Livrustkammaren
764482|48645|Material|Färg: syrenlila, guld, material: siden|siden|12059|166|Livrustkammaren
764483|48645|Material|Färg: benvit, material: kalvskinn|kalvskinn|12059|166|Livrustkammaren
764484|48655|Material|Färg: beige, rosa, guld, d1 - dräkt - yttermaterial, material: guldlamé|guldlamé|12069|166|Livrustkammaren
764485|48655|Material|Färg: ljusbrun, d1 - dräkt - yttermaterial, material: läder|läder|12069|166|Livrustkammaren
764503|48765|Material|stål|stål|12188|166|Livrustkammaren
764504|48765|Material|Färg: röd, material: skinn|skinn|12188|166|Livrustkammaren
764505|48765|Material|Färg: grönt, material: skinn|skinn|12188|166|Livrustkammaren
764506|48765|Material|silver|silver|12188|166|Livrustkammaren
764538|49005|Material|e1247 - eldvapen - pipa, lås, riktmedel och beslag, material: stål|stål|12475|166|Livrustkammaren
764539|49005|Material|e4 - eldvapen - riktmedel, material: bly|bly|12475|166|Livrustkammaren
764540|49005|Material|e4 - eldvapen - riktmedel, material: silver|silver|12475|166|Livrustkammaren
764541|49005|Material|e7 - eldvapen - stockbeslag, material: koppar|koppar|12475|166|Livrustkammaren
764542|49005|Material|e3 - eldvapen - stock, material: björk|björk|12475|166|Livrustkammaren
764553|49295|Material|b12 - blankvapen - fäste och klinga, material: stål|stål|12713|166|Livrustkammaren
764554|49295|Material|b6 - blankvapen - kavel och kavelklädsel, material: ståltråd|ståltråd|12713|166|Livrustkammaren
764555|49305|Material|e127 - eldvapen - pipa, lås och stockbeslag, material: stål|stål|12723|166|Livrustkammaren
764556|49305|Material|e3 - eldvapen - stock, material: trä|trä|12723|166|Livrustkammaren
